timestamp,spo2,pulse_rate
1780715436000,94.7,58
1780715440000,95.1,58
1780715444000,94.9,59
1780715448000,95.1,59
1780715452000,95.0,59
1780715456000,94.9,58
1780715460000,95.1,59
1780715464000,94.9,58
1780715468000,94.8,59
1780715472000,95.1,58
1780715476000,95.0,59
1780715480000,94.8,60
1780715484000,95.0,59
1780715488000,94.9,58
1780715492000,94.6,58
1780715496000,94.9,58
1780715500000,94.9,59
1780715504000,94.6,59
1780715508000,95.1,58
1780715512000,94.9,58
1780715516000,94.5,57
1780715520000,94.9,57
1780715524000,94.7,59
1780715528000,95.0,59
1780715532000,94.9,58
1780715536000,94.9,58
1780715540000,94.8,59
1780715544000,94.7,57
1780715548000,95.0,59
1780715552000,94.9,59
1780715556000,94.6,57
1780715560000,95.0,58
1780715564000,94.6,58
1780715568000,94.7,58
1780715572000,94.8,58
1780715576000,94.9,58
1780715580000,94.9,59
1780715584000,94.8,58
1780715588000,94.5,58
1780715592000,94.9,59
1780715596000,95.0,59
1780715600000,94.5,59
1780715604000,95.0,59
1780715608000,94.8,57
1780715612000,94.7,59
1780715616000,94.9,58
1780715620000,94.9,58
1780715624000,94.6,58
1780715628000,94.8,58
1780715632000,94.9,58
1780715636000,94.7,58
1780715640000,94.7,58
1780715644000,95.0,58
1780715648000,95.1,58
1780715652000,94.8,57
1780715656000,95.0,59
1780715660000,94.9,59
1780715664000,94.8,58
1780715668000,94.8,58
1780715672000,94.7,58
1780715676000,94.9,58
1780715680000,94.9,58
1780715684000,94.5,59
1780715688000,94.9,59
1780715692000,94.9,59
1780715696000,95.0,58
1780715700000,94.9,57
1780715704000,94.6,57
1780715708000,95.1,58
1780715712000,94.9,58
1780715716000,94.5,59
1780715720000,94.7,57
1780715724000,94.9,57
1780715728000,94.6,59
1780715732000,94.7,58
1780715736000,95.0,58
1780715740000,95.1,57
1780715744000,95.0,58
1780715748000,95.0,58
1780715752000,94.5,57
1780715756000,94.6,57
1780715760000,94.8,57
1780715764000,95.1,58
1780715768000,94.9,57
1780715772000,94.6,58
1780715776000,95.1,57
1780715780000,95.0,57
1780715784000,94.9,57
1780715788000,94.9,58
1780715792000,94.7,58
1780715796000,94.8,58
1780715800000,94.7,58
1780715804000,95.0,58
1780715808000,94.8,57
1780715812000,94.9,56
1780715816000,94.8,58
1780715820000,94.9,57
1780715824000,94.8,57
1780715828000,94.7,58
1780715832000,95.1,58
1780715836000,95.0,57
1780715840000,94.9,58
1780715844000,94.6,58
1780715848000,95.1,58
1780715852000,94.6,57
1780715856000,94.9,58
1780715860000,94.6,58
1780715864000,95.0,57
1780715868000,94.7,57
1780715872000,94.8,57
1780715876000,95.0,58
1780715880000,94.7,57
1780715884000,94.7,57
1780715888000,94.9,57
1780715892000,95.1,57
1780715896000,94.7,57
1780715900000,94.8,58
1780715904000,94.7,58
1780715908000,95.0,57
1780715912000,94.6,57
1780715916000,94.9,57
1780715920000,95.2,57
1780715924000,94.9,57
1780715928000,95.1,58
1780715932000,95.1,58
1780715936000,95.0,57
1780715940000,95.0,58
1780715944000,94.9,56
1780715948000,94.8,58
1780715952000,95.1,56
1780715956000,95.1,56
1780715960000,95.0,58
1780715964000,94.8,58
1780715968000,94.7,56
1780715972000,94.8,57
1780715976000,94.8,57
1780715980000,94.9,57
1780715984000,95.2,57
1780715988000,94.9,58
1780715992000,95.1,57
1780715996000,94.8,58
1780716000000,95.1,57
1780716004000,94.8,58
1780716008000,95.1,57
1780716012000,94.7,56
1780716016000,95.1,57
1780716020000,95.2,56
1780716024000,94.9,56
1780716028000,95.0,57
1780716032000,94.7,58
1780716036000,94.9,58
1780716040000,95.2,57
1780716044000,94.9,56
1780716048000,94.7,57
1780716052000,94.8,56
1780716056000,94.7,58
1780716060000,95.2,57
1780716064000,94.9,56
1780716068000,94.9,57
1780716072000,94.8,57
1780716076000,94.7,57
1780716080000,95.0,56
1780716084000,95.0,56
1780716088000,94.9,56
1780716092000,94.9,56
1780716096000,94.7,57
1780716100000,94.7,57
1780716104000,95.0,57
1780716108000,95.2,56
1780716112000,94.9,57
1780716116000,94.8,56
1780716120000,94.8,57
1780716124000,94.9,56
1780716128000,94.8,57
1780716132000,95.0,56
1780716136000,94.9,57
1780716140000,94.9,56
1780716144000,95.2,57
1780716148000,95.3,57
1780716152000,95.2,57
1780716156000,94.8,57
1780716160000,94.8,56
1780716164000,95.2,56
1780716168000,95.0,55
1780716172000,95.3,57
1780716176000,94.9,57
1780716180000,95.1,56
1780716184000,94.8,56
1780716188000,95.3,57
1780716192000,95.0,56
1780716196000,95.0,56
1780716200000,95.0,57
1780716204000,94.9,55
1780716208000,94.9,55
1780716212000,95.1,57
1780716216000,95.0,57
1780716220000,95.0,55
1780716224000,95.1,56
1780716228000,95.2,56
1780716232000,95.4,56
1780716236000,95.2,56
1780716240000,94.9,57
1780716244000,95.3,56
1780716248000,95.0,56
1780716252000,95.0,55
1780716256000,95.2,55
1780716260000,95.0,55
1780716264000,95.1,56
1780716268000,95.2,56
1780716272000,95.2,57
1780716276000,95.0,55
1780716280000,95.0,57
1780716284000,95.1,56
1780716288000,95.2,56
1780716292000,95.2,55
1780716296000,95.3,56
1780716300000,95.3,57
1780716304000,94.9,56
1780716308000,95.3,56
1780716312000,95.4,55
1780716316000,95.0,56
1780716320000,95.2,56
1780716324000,95.4,56
1780716328000,95.0,55
1780716332000,95.2,55
1780716336000,95.3,56
1780716340000,95.0,57
1780716344000,95.3,57
1780716348000,95.3,55
1780716352000,95.3,55
1780716356000,95.1,56
1780716360000,95.4,56
1780716364000,95.2,56
1780716368000,95.1,55
1780716372000,95.4,56
1780716376000,95.3,56
1780716380000,95.1,57
1780716384000,95.2,55
1780716388000,95.3,57
1780716392000,95.2,56
1780716396000,95.1,55
1780716400000,95.2,55
1780716404000,95.2,56
1780716408000,95.4,56
1780716412000,95.4,55
1780716416000,95.3,56
1780716420000,95.6,55
1780716424000,95.0,55
1780716428000,95.6,56
1780716432000,95.1,56
1780716436000,95.1,56
1780716440000,95.4,55
1780716444000,95.5,55
1780716448000,95.2,56
1780716452000,95.3,56
1780716456000,95.4,56
1780716460000,95.6,56
1780716464000,95.6,56
1780716468000,95.7,55
1780716472000,95.1,56
1780716476000,95.2,56
1780716480000,95.5,55
1780716484000,95.5,56
1780716488000,95.3,54
1780716492000,95.3,56
1780716496000,95.5,56
1780716500000,95.7,56
1780716504000,95.2,55
1780716508000,95.7,56
1780716512000,95.7,55
1780716516000,95.6,54
1780716520000,95.1,55
1780716524000,95.2,56
1780716528000,95.4,55
1780716532000,95.7,55
1780716536000,95.7,55
1780716540000,95.7,55
1780716544000,95.6,56
1780716548000,95.2,55
1780716552000,95.6,56
1780716556000,95.5,56
1780716560000,95.5,56
1780716564000,95.6,55
1780716568000,95.5,55
1780716572000,95.5,55
1780716576000,95.3,54
1780716580000,95.7,56
1780716584000,95.7,56
1780716588000,95.5,55
1780716592000,95.5,54
1780716596000,95.5,56
1780716600000,95.3,55
1780716604000,95.6,54
1780716608000,95.7,56
1780716612000,95.4,56
1780716616000,95.7,55
1780716620000,95.3,55
1780716624000,95.8,55
1780716628000,95.5,55
1780716632000,95.6,56
1780716636000,95.4,56
1780716640000,95.6,56
1780716644000,95.8,55
1780716648000,95.8,55
1780716652000,95.3,54
1780716656000,95.6,54
1780716660000,95.5,54
1780716664000,95.7,55
1780716668000,95.8,55
1780716672000,95.6,54
1780716676000,95.8,55
1780716680000,95.8,55
1780716684000,95.4,55
1780716688000,95.6,56
1780716692000,96.0,55
1780716696000,95.7,55
1780716700000,95.9,56
1780716704000,95.9,55
1780716708000,95.8,54
1780716712000,95.6,56
1780716716000,95.7,55
1780716720000,95.5,55
1780716724000,96.0,54
1780716728000,96.0,54
1780716732000,95.6,54
1780716736000,95.8,55
1780716740000,96.0,55
1780716744000,95.9,56
1780716748000,95.7,56
1780716752000,95.8,54
1780716756000,95.6,55
1780716760000,95.8,54
1780716764000,95.8,54
1780716768000,95.8,55
1780716772000,96.0,54
1780716776000,95.5,54
1780716780000,95.6,54
1780716784000,95.8,54
1780716788000,96.1,54
1780716792000,95.9,55
1780716796000,95.8,55
1780716800000,95.9,55
1780716804000,95.6,56
1780716808000,96.0,55
1780716812000,95.6,55
1780716816000,96.0,54
1780716820000,96.0,54
1780716824000,95.6,54
1780716828000,95.9,55
1780716832000,96.1,54
1780716836000,95.8,54
1780716840000,95.7,55
1780716844000,95.8,55
1780716848000,95.8,54
1780716852000,95.8,55
1780716856000,96.2,55
1780716860000,96.1,55
1780716864000,96.1,55
1780716868000,96.2,55
1780716872000,96.0,54
1780716876000,95.8,54
1780716880000,95.9,55
1780716884000,96.2,55
1780716888000,95.9,54
1780716892000,96.2,54
1780716896000,96.1,55
1780716900000,96.3,54
1780716904000,95.9,54
1780716908000,96.1,54
1780716912000,96.3,55
1780716916000,95.9,54
1780716920000,96.0,54
1780716924000,96.3,55
1780716928000,95.9,55
1780716932000,95.8,54
1780716936000,96.2,55
1780716940000,96.2,55
1780716944000,96.3,54
1780716948000,96.0,54
1780716952000,96.1,55
1780716956000,96.0,55
1780716960000,96.3,54
1780716964000,96.0,54
1780716968000,96.2,54
1780716972000,95.8,54
1780716976000,96.3,55
1780716980000,96.3,54
1780716984000,96.0,54
1780716988000,96.0,54
1780716992000,95.9,55
1780716996000,96.0,55
1780717000000,96.2,55
1780717004000,96.1,54
1780717008000,95.9,54
1780717012000,96.1,55
1780717016000,96.3,54
1780717020000,96.2,54
1780717024000,96.1,55
1780717028000,96.4,55
1780717032000,96.0,54
1780717036000,96.4,54
1780717040000,96.3,54
1780717044000,96.4,54
1780717048000,96.3,54
1780717052000,96.1,54
1780717056000,96.3,55
1780717060000,96.3,54
1780717064000,96.0,54
1780717068000,96.2,54
1780717072000,96.5,54
1780717076000,96.4,55
1780717080000,96.1,55
1780717084000,96.3,54
1780717088000,96.3,54
1780717092000,96.5,53
1780717096000,96.3,55
1780717100000,96.0,53
1780717104000,96.4,54
1780717108000,96.1,55
1780717112000,96.0,55
1780717116000,96.0,54
1780717120000,96.5,54
1780717124000,96.2,54
1780717128000,96.5,55
1780717132000,96.3,55
1780717136000,96.1,55
1780717140000,96.6,54
1780717144000,96.4,55
1780717148000,96.5,54
1780717152000,96.3,54
1780717156000,96.4,54
1780717160000,96.3,54
1780717164000,96.3,53
1780717168000,96.2,54
1780717172000,96.4,54
1780717176000,96.2,54
1780717180000,96.4,55
1780717184000,96.7,55
1780717188000,96.4,54
1780717192000,96.1,54
1780717196000,96.3,53
1780717200000,96.2,54
1780717204000,96.5,54
1780717208000,96.2,54
1780717212000,96.7,55
1780717216000,96.3,53
1780717220000,96.7,55
1780717224000,96.2,53
1780717228000,96.6,54
1780717232000,96.6,55
1780717236000,96.8,53
1780717240000,96.6,55
1780717244000,96.4,55
1780717248000,96.3,53
1780717252000,96.3,54
1780717256000,96.4,53
1780717260000,96.6,55
1780717264000,96.2,55
1780717268000,96.8,53
1780717272000,96.6,54
1780717276000,96.4,53
1780717280000,96.8,55
1780717284000,96.7,55
1780717288000,96.4,54
1780717292000,96.5,54
1780717296000,96.6,55
1780717300000,96.6,53
1780717304000,96.5,55
1780717308000,96.7,53
1780717312000,96.7,54
1780717316000,96.9,54
1780717320000,96.3,53
1780717324000,96.6,54
1780717328000,96.9,53
1780717332000,96.6,54
1780717336000,96.4,53
1780717340000,96.4,55
1780717344000,96.7,53
1780717348000,96.7,55
1780717352000,96.8,55
1780717356000,96.6,54
1780717360000,96.7,53
1780717364000,96.4,55
1780717368000,96.4,54
1780717372000,96.4,55
1780717376000,96.5,55
1780717380000,96.4,55
1780717384000,96.9,55
1780717388000,96.6,55
1780717392000,96.4,53
1780717396000,96.8,53
1780717400000,96.7,54
1780717404000,96.7,55
1780717408000,96.8,54
1780717412000,96.9,54
1780717416000,96.4,54
1780717420000,96.5,53
1780717424000,96.8,55
1780717428000,96.6,54
1780717432000,96.8,55
1780717436000,96.6,55
1780717440000,96.5,54
1780717444000,96.6,54
1780717448000,96.6,54
1780717452000,96.7,53
1780717456000,96.8,55
1780717460000,97.0,54
1780717464000,96.9,54
1780717468000,96.9,54
1780717472000,96.7,53
1780717476000,96.6,54
1780717480000,96.7,54
1780717484000,96.8,54
1780717488000,96.6,54
1780717492000,96.7,55
1780717496000,96.9,54
1780717500000,96.7,54
1780717504000,96.6,54
1780717508000,96.6,54
1780717512000,96.8,53
1780717516000,97.0,54
1780717520000,96.6,54
1780717524000,96.5,54
1780717528000,97.1,54
1780717532000,96.8,53
1780717536000,97.0,54
1780717540000,96.8,55
1780717544000,96.6,55
1780717548000,96.7,55
1780717552000,96.9,54
1780717556000,96.6,54
1780717560000,97.0,55
1780717564000,97.0,54
1780717568000,96.7,55
1780717572000,97.2,54
1780717576000,97.0,54
1780717580000,96.7,55
1780717584000,96.6,54
1780717588000,96.7,55
1780717592000,96.9,54
1780717596000,96.7,53
1780717600000,97.1,53
1780717604000,97.2,54
1780717608000,97.0,53
1780717612000,96.8,53
1780717616000,96.9,54
1780717620000,96.8,55
1780717624000,96.9,54
1780717628000,97.2,54
1780717632000,97.0,55
1780717636000,97.1,55
1780717640000,97.2,55
1780717644000,96.8,54
1780717648000,96.7,53
1780717652000,96.7,54
1780717656000,97.2,54
1780717660000,96.8,54
1780717664000,96.8,55
1780717668000,97.1,54
1780717672000,97.2,54
1780717676000,96.7,54
1780717680000,97.2,54
1780717684000,96.8,54
1780717688000,97.2,54
1780717692000,96.8,53
1780717696000,96.9,53
1780717700000,96.9,55
1780717704000,96.7,55
1780717708000,97.0,53
1780717712000,97.2,54
1780717716000,97.1,54
1780717720000,97.0,55
1780717724000,97.3,54
1780717728000,96.8,54
1780717732000,97.1,55
1780717736000,97.0,53
1780717740000,96.8,55
1780717744000,96.8,54
1780717748000,96.8,53
1780717752000,97.3,54
1780717756000,96.9,54
1780717760000,97.1,54
1780717764000,97.1,55
1780717768000,97.3,55
1780717772000,97.1,53
1780717776000,97.3,53
1780717780000,97.0,55
1780717784000,96.8,55
1780717788000,97.1,55
1780717792000,96.9,54
1780717796000,97.3,54
1780717800000,96.9,53
1780717804000,97.1,54
1780717808000,97.1,54
1780717812000,97.2,54
1780717816000,97.3,55
1780717820000,96.9,54
1780717824000,97.1,54
1780717828000,96.9,54
1780717832000,97.0,54
1780717836000,97.1,54
1780717840000,97.1,54
1780717844000,96.9,54
1780717848000,97.0,54
1780717852000,97.2,54
1780717856000,97.4,54
1780717860000,97.2,54
1780717864000,97.1,55
1780717868000,96.8,55
1780717872000,97.3,53
1780717876000,97.0,54
1780717880000,96.9,53
1780717884000,97.0,54
1780717888000,97.2,54
1780717892000,96.8,54
1780717896000,97.1,54
1780717900000,97.0,55
1780717904000,97.4,55
1780717908000,97.1,55
1780717912000,97.3,55
1780717916000,97.4,55
1780717920000,97.2,54
1780717924000,97.0,55
1780717928000,97.1,55
1780717932000,97.0,55
1780717936000,97.2,54
1780717940000,97.3,54
1780717944000,97.4,54
1780717948000,97.3,54
1780717952000,97.4,55
1780717956000,97.4,54
1780717960000,96.9,54
1780717964000,96.9,54
1780717968000,97.2,55
1780717972000,96.9,55
1780717976000,96.9,53
1780717980000,97.4,55
1780717984000,97.1,54
1780717988000,97.5,53
1780717992000,97.0,54
1780717996000,96.9,54
1780718000000,97.5,55
1780718004000,97.2,53
1780718008000,97.0,55
1780718012000,97.0,54
1780718016000,97.4,54
1780718020000,96.9,55
1780718024000,97.3,54
1780718028000,97.3,54
1780718032000,97.2,54
1780718036000,97.1,54
1780718040000,97.1,54
1780718044000,97.4,55
1780718048000,96.9,55
1780718052000,97.1,53
1780718056000,97.4,55
1780718060000,96.9,54
1780718064000,97.4,55
1780718068000,97.0,54
1780718072000,97.4,54
1780718076000,97.3,55
1780718080000,96.9,54
1780718084000,97.3,54
1780718088000,97.5,55
1780718092000,96.9,54
1780718096000,97.3,55
1780718100000,97.2,54
1780718104000,97.3,55
1780718108000,97.4,54
1780718112000,97.5,55
1780718116000,97.3,55
1780718120000,97.4,54
1780718124000,97.3,54
1780718128000,97.4,55
1780718132000,97.4,54
1780718136000,97.1,54
1780718140000,97.0,55
1780718144000,97.4,54
1780718148000,97.5,54
1780718152000,97.4,55
1780718156000,97.3,55
1780718160000,96.9,54
1780718164000,97.1,54
1780718168000,97.1,54
1780718172000,97.0,54
1780718176000,97.3,54
1780718180000,97.1,55
1780718184000,97.5,55
1780718188000,97.5,55
1780718192000,97.3,55
1780718196000,97.5,55
1780718200000,97.3,54
1780718204000,97.4,54
1780718208000,97.0,54
1780718212000,97.3,54
1780718216000,97.5,54
1780718220000,97.3,54
1780718224000,97.5,55
1780718228000,97.2,55
1780718232000,97.2,54
1780718236000,97.5,54
1780718240000,97.1,54
1780718244000,97.0,54
1780718248000,97.3,54
1780718252000,97.1,55
1780718256000,97.1,54
1780718260000,97.2,55
1780718264000,97.0,55
1780718268000,97.4,55
1780718272000,96.9,54
1780718276000,97.3,56
1780718280000,97.4,54
1780718284000,97.0,55
1780718288000,97.1,56
1780718292000,97.1,54
1780718296000,97.3,55
1780718300000,97.0,56
1780718304000,97.0,54
1780718308000,97.5,55
1780718312000,96.9,56
1780718316000,97.5,56
1780718320000,97.4,54
1780718324000,97.2,54
1780718328000,96.9,55
1780718332000,97.2,56
1780718336000,97.2,54
1780718340000,97.1,55
1780718344000,97.4,54
1780718348000,97.4,56
1780718352000,96.9,56
1780718356000,97.0,55
1780718360000,97.3,55
1780718364000,97.2,54
1780718368000,97.3,56
1780718372000,97.4,56
1780718376000,97.4,55
1780718380000,97.3,54
1780718384000,97.2,56
1780718388000,97.4,54
1780718392000,97.4,56
1780718396000,97.2,55
1780718400000,97.2,55
1780718404000,96.9,55
1780718408000,97.3,54
1780718412000,97.3,55
1780718416000,97.3,55
1780718420000,97.3,54
1780718424000,97.4,56
1780718428000,97.4,55
1780718432000,97.0,54
1780718436000,96.8,55
1780718440000,96.9,55
1780718444000,97.1,56
1780718448000,96.9,56
1780718452000,97.3,54
1780718456000,97.2,55
1780718460000,97.3,55
1780718464000,97.0,56
1780718468000,97.4,54
1780718472000,97.2,55
1780718476000,97.2,55
1780718480000,97.2,56
1780718484000,97.0,55
1780718488000,97.4,56
1780718492000,96.9,54
1780718496000,97.1,55
1780718500000,97.1,55
1780718504000,97.0,56
1780718508000,97.1,55
1780718512000,97.3,56
1780718516000,97.3,55
1780718520000,97.2,55
1780718524000,97.3,54
1780718528000,97.2,54
1780718532000,96.9,55
1780718536000,97.2,55
1780718540000,96.9,56
1780718544000,96.9,55
1780718548000,97.4,56
1780718552000,97.3,56
1780718556000,97.2,56
1780718560000,97.3,55
1780718564000,97.3,56
1780718568000,97.2,56
1780718572000,97.2,56
1780718576000,97.3,56
1780718580000,97.3,56
1780718584000,97.2,55
1780718588000,97.0,55
1780718592000,96.8,56
1780718596000,97.0,55
1780718600000,97.2,56
1780718604000,96.8,55
1780718608000,97.0,56
1780718612000,97.1,55
1780718616000,97.0,56
1780718620000,96.7,55
1780718624000,96.7,56
1780718628000,96.9,56
1780718632000,97.2,55
1780718636000,96.8,57
1780718640000,96.7,56
1780718644000,97.1,56
1780718648000,97.2,55
1780718652000,96.7,55
1780718656000,97.3,55
1780718660000,97.2,56
1780718664000,96.9,56
1780718668000,97.1,55
1780718672000,96.8,56
1780718676000,96.8,55
1780718680000,97.2,55
1780718684000,97.0,55
1780718688000,97.2,56
1780718692000,97.0,56
1780718696000,96.9,56
1780718700000,96.6,57
1780718704000,96.8,56
1780718708000,96.9,55
1780718712000,97.0,57
1780718716000,96.7,56
1780718720000,97.0,55
1780718724000,96.9,55
1780718728000,96.9,56
1780718732000,96.9,55
1780718736000,96.7,55
1780718740000,96.9,56
1780718744000,96.8,56
1780718748000,96.8,56
1780718752000,96.9,55
1780718756000,97.0,56
1780718760000,96.9,57
1780718764000,97.1,56
1780718768000,96.9,57
1780718772000,96.7,57
1780718776000,96.7,56
1780718780000,96.7,55
1780718784000,97.0,56
1780718788000,96.8,55
1780718792000,96.7,55
1780718796000,96.8,56
1780718800000,96.6,56
1780718804000,96.6,57
1780718808000,96.7,56
1780718812000,96.8,57
1780718816000,97.1,55
1780718820000,96.6,56
1780718824000,96.7,56
1780718828000,96.8,55
1780718832000,96.9,56
1780718836000,97.1,56
1780718840000,97.0,55
1780718844000,96.7,56
1780718848000,96.9,56
1780718852000,96.9,56
1780718856000,97.0,56
1780718860000,96.6,56
1780718864000,97.0,56
1780718868000,97.0,56
1780718872000,97.0,57
1780718876000,97.0,56
1780718880000,96.6,57
1780718884000,97.0,56
1780718888000,96.7,57
1780718892000,96.8,57
1780718896000,97.0,56
1780718900000,96.6,56
1780718904000,96.8,57
1780718908000,97.0,56
1780718912000,96.5,56
1780718916000,96.7,57
1780718920000,96.5,56
1780718924000,96.8,57
1780718928000,96.9,56
1780718932000,96.5,57
1780718936000,96.4,57
1780718940000,96.7,56
1780718944000,96.5,57
1780718948000,96.9,56
1780718952000,96.6,56
1780718956000,96.4,56
1780718960000,96.4,56
1780718964000,96.4,58
1780718968000,96.8,57
1780718972000,96.6,56
1780718976000,96.6,56
1780718980000,96.5,56
1780718984000,96.8,57
1780718988000,96.7,57
1780718992000,96.7,56
1780718996000,96.4,56
1780719000000,96.6,57
1780719004000,96.3,57
1780719008000,96.4,57
1780719012000,96.3,57
1780719016000,96.7,56
1780719020000,96.8,57
1780719024000,96.9,56
1780719028000,96.8,56
1780719032000,96.5,57
1780719036000,96.6,57
1780719040000,96.6,56
1780719044000,96.7,56
1780719048000,96.6,58
1780719052000,96.3,57
1780719056000,96.4,57
1780719060000,96.3,57
1780719064000,96.6,57
1780719068000,96.4,58
1780719072000,96.8,56
1780719076000,96.7,58
1780719080000,96.8,56
1780719084000,96.3,58
1780719088000,96.6,57
1780719092000,96.6,58
1780719096000,96.7,56
1780719100000,96.2,58
1780719104000,96.4,57
1780719108000,96.3,57
1780719112000,96.7,57
1780719116000,96.6,58
1780719120000,96.4,57
1780719124000,96.2,56
1780719128000,96.1,57
1780719132000,96.1,58
1780719136000,96.3,57
1780719140000,96.6,57
1780719144000,96.7,57
1780719148000,96.6,58
1780719152000,96.5,58
1780719156000,96.1,56
1780719160000,96.3,58
1780719164000,96.1,56
1780719168000,96.6,57
1780719172000,96.1,56
1780719176000,96.1,57
1780719180000,96.1,58
1780719184000,96.1,57
1780719188000,96.5,58
1780719192000,96.3,58
1780719196000,96.5,58
1780719200000,96.1,56
1780719204000,96.3,58
1780719208000,96.5,57
1780719212000,96.3,57
1780719216000,96.4,57
1780719220000,96.3,58
1780719224000,96.3,57
1780719228000,96.1,58
1780719232000,96.3,56
1780719236000,96.2,58
1780719240000,96.1,57
1780719244000,96.5,57
1780719248000,96.4,58
1780719252000,96.0,58
1780719256000,96.4,58
1780719260000,96.5,57
1780719264000,96.5,57
1780719268000,96.5,57
1780719272000,96.5,57
1780719276000,96.3,58
1780719280000,96.2,57
1780719284000,96.4,58
1780719288000,96.2,57
1780719292000,96.3,57
1780719296000,96.0,59
1780719300000,95.9,57
1780719304000,96.0,58
1780719308000,95.9,59
1780719312000,96.3,58
1780719316000,96.3,58
1780719320000,96.2,58
1780719324000,96.4,57
1780719328000,95.9,57
1780719332000,96.0,57
1780719336000,96.0,58
1780719340000,96.1,57
1780719344000,95.9,57
1780719348000,95.8,58
1780719352000,96.3,57
1780719356000,95.9,57
1780719360000,96.2,57
1780719364000,95.9,57
1780719368000,95.8,57
1780719372000,96.1,58
1780719376000,96.0,59
1780719380000,96.3,57
1780719384000,95.8,57
1780719388000,95.9,57
1780719392000,96.0,58
1780719396000,95.8,57
1780719400000,96.1,57
1780719404000,96.3,57
1780719408000,96.2,58
1780719412000,96.1,59
1780719416000,95.8,59
1780719420000,96.1,57
1780719424000,95.9,58
1780719428000,95.9,57
1780719432000,96.2,58
1780719436000,96.1,59
1780719440000,95.8,58
1780719444000,96.2,58
1780719448000,96.2,58
1780719452000,95.9,59
1780719456000,96.2,59
1780719460000,95.7,58
1780719464000,96.2,57
1780719468000,96.2,58
1780719472000,96.0,58
1780719476000,95.7,58
1780719480000,95.9,59
1780719484000,96.2,58
1780719488000,96.0,58
1780719492000,96.0,58
1780719496000,95.7,58
1780719500000,95.8,59
1780719504000,96.1,58
1780719508000,96.1,59
1780719512000,95.9,57
1780719516000,96.1,59
1780719520000,96.0,59
1780719524000,96.0,58
1780719528000,95.8,59
1780719532000,95.8,58
1780719536000,95.7,57
1780719540000,95.9,59
1780719544000,95.8,59
1780719548000,96.0,58
1780719552000,95.6,59
1780719556000,95.7,59
1780719560000,95.7,59
1780719564000,95.5,59
1780719568000,96.0,58
1780719572000,95.7,58
1780719576000,95.5,58
1780719580000,95.8,59
1780719584000,95.5,58
1780719588000,95.5,58
1780719592000,95.8,59
1780719596000,95.8,58
1780719600000,96.0,58
1780719604000,95.7,58
1780719608000,95.8,58
1780719612000,95.8,59
1780719616000,95.8,58
1780719620000,95.6,58
1780719624000,95.6,59
1780719628000,95.6,59
1780719632000,95.8,58
1780719636000,95.5,58
1780719640000,95.7,58
1780719644000,95.4,59
1780719648000,95.6,59
1780719652000,95.9,59
1780719656000,95.4,58
1780719660000,95.8,58
1780719664000,95.6,59
1780719668000,95.8,58
1780719672000,95.4,60
1780719676000,95.4,58
1780719680000,95.8,58
1780719684000,95.5,59
1780719688000,95.7,60
1780719692000,95.8,58
1780719696000,95.6,58
1780719700000,95.5,60
1780719704000,95.7,60
1780719708000,95.5,59
1780719712000,95.9,59
1780719716000,95.3,59
1780719720000,95.5,59
1780719724000,95.7,58
1780719728000,95.5,58
1780719732000,95.7,59
1780719736000,95.4,60
1780719740000,95.5,59
1780719744000,95.7,58
1780719748000,95.5,59
1780719752000,95.4,59
1780719756000,95.3,59
1780719760000,95.4,58
1780719764000,95.4,59
1780719768000,95.3,58
1780719772000,95.7,60
1780719776000,95.6,59
1780719780000,95.7,60
1780719784000,95.6,60
1780719788000,95.5,60
1780719792000,95.2,58
1780719796000,95.3,59
1780719800000,95.6,60
1780719804000,95.6,59
1780719808000,95.5,59
1780719812000,95.3,59
1780719816000,95.7,59
1780719820000,95.4,60
1780719824000,95.4,58
1780719828000,95.6,60
1780719832000,95.6,59
1780719836000,95.1,60
1780719840000,95.5,60
1780719844000,95.6,59
1780719848000,95.4,59
1780719852000,95.1,59
1780719856000,95.3,60
1780719860000,95.1,60
1780719864000,95.1,60
1780719868000,95.4,59
1780719872000,95.3,59
1780719876000,95.2,59
1780719880000,95.1,60
1780719884000,95.5,60
1780719888000,95.3,60
1780719892000,95.4,60
1780719896000,95.4,59
1780719900000,95.3,59
1780719904000,95.5,59
1780719908000,95.2,59
1780719912000,95.0,60
1780719916000,95.4,60
1780719920000,95.2,59
1780719924000,95.1,61
1780719928000,95.5,59
1780719932000,95.0,60
1780719936000,95.3,59
1780719940000,95.5,59
1780719944000,95.5,60
1780719948000,95.2,60
1780719952000,95.2,61
1780719956000,95.5,60
1780719960000,95.3,59
1780719964000,95.2,60
1780719968000,95.3,59
1780719972000,95.4,61
1780719976000,95.0,60
1780719980000,95.0,59
1780719984000,95.1,59
1780719988000,95.5,60
1780719992000,95.4,60
1780719996000,95.3,61
1780720000000,94.9,61
1780720004000,95.0,60
1780720008000,95.0,60
1780720012000,95.3,59
1780720016000,95.2,59
1780720020000,95.5,60
1780720024000,95.4,60
1780720028000,95.0,60
1780720032000,94.9,61
1780720036000,95.0,59
1780720040000,95.0,61
1780720044000,95.1,61
1780720048000,94.9,60
1780720052000,95.0,60
1780720056000,95.1,59
1780720060000,95.2,60
1780720064000,95.3,61
1780720068000,95.0,60
1780720072000,95.0,60
1780720076000,94.9,59
1780720080000,95.1,60
1780720084000,95.2,60
1780720088000,94.9,59
1780720092000,95.3,61
